h3_d,pop_dens,geometry
892a1062b8fffff,209.0,"POLYGON ((-74.12316993929505 40.557739871204696, -74.12526225607219 40.55680129481516, -74.12518831951698 40.55504489080469, -74.12302222523206 40.55422706058719, -74.12092998177302 40.555165567248565, -74.12100375928028 40.5569219738528, -74.12316993929505 40.557739871204696))"
892a10046a7ffff,230.0,"POLYGON ((-73.67533573847489 40.74644409766618, -73.67744464969458 40.745511741694884, -73.67738722815987 40.74375121885973, -73.67522105577741 40.74292305079489, -73.67311222068102 40.743855337519584, -73.67316948184343 40.74561586155291, -73.67533573847489 40.74644409766618))"
892a1015807ffff,122.0,"POLYGON ((-73.62858842495507 40.824252803853454, -73.63070167944763 40.823320482580456, -73.63064592038731 40.82155825781516, -73.62847706774068 40.820728353271136, -73.62636388985473 40.821660605291775, -73.6264194880085 40.823422831105994, -73.62858842495507 40.824252803853454))"
892a1018893ffff,482.0,"POLYGON ((-73.86427886967367 40.94017792225733, -73.86639306496437 40.93923996149573, -73.86632828284837 40.937475142566605, -73.86414946713126 40.93664828261772, -73.86203534765605 40.937586173653024, -73.86209996808205 40.93935099436069, -73.86427886967367 40.94017792225733))"
892a100f353ffff,5867.0,"POLYGON ((-73.92225448557949 40.76924907853163, -73.92435993304349 40.76831188980505, -73.92429320919871 40.76655081726086, -73.92212119840016 40.76572693147548, -73.92001582591435 40.766664050559186, -73.92008238924845 40.768425125068326, -73.92225448557949 40.76924907853163))"
892a100a923ffff,855.0,"POLYGON ((-73.89816650510504 40.81220380051878, -73.90027432080794 40.811266592174896, -73.90020844140047 40.80950457670971, -73.89803490709674 40.80867976769696, -73.89592716662885 40.809616906391156, -73.89599288522923 40.811378923744954, -73.89816650510504 40.81220380051878))"
892a101a5bbffff,535.0,"POLYGON ((-73.79427342013737 41.02680148380764, -73.79639280908735 41.02586390096358, -73.79633055088145 41.02409720155132, -73.79414906601964 41.02326808342369, -73.79202975351573 41.02420559656158, -73.79209184942718 41.02597229753046, -73.79427342013737 41.02680148380764))"
892a100e917ffff,495.0,"POLYGON ((-73.786874892844 40.69347023664014, -73.78897940952417 40.692536382049, -73.78891787013185 40.690777004352576, -73.7867519740638 40.68995147969742, -73.78464753278736 40.69088526492536, -73.78470891217484 40.692644644168816, -73.786874892844 40.69347023664014))"
892a10755dbffff,1701.0,"POLYGON ((-74.03201581986796 40.623616180113515, -74.03411274431296 40.62267855503118, -74.03404211723732 40.62092069207055, -74.03187472522262 40.62010045187952, -74.0297778747516 40.62103800730172, -74.02984834232079 40.62279587257226, -74.03201581986796 40.623616180113515))"
892a1011833ffff,573.0,"POLYGON ((-73.73566086632113 40.948732064031496, -73.73777779493345 40.947796411611655, -73.73771785044022 40.94603142925562, -73.73554113909258 40.945202097939784, -73.73342428696337 40.94613768082014, -73.7334840696983 40.94790266455298, -73.73566086632113 40.948732064031496))"
892a10014cbffff,1067.0,"POLYGON ((-73.85005173640072 40.903456689045505, -73.85216453663982 40.90251938896834, -73.85210034121282 40.900755376500605, -73.84992350698444 40.89992866237172, -73.84781078251295 40.90086589278065, -73.8478748165018 40.902629906983876, -73.85005173640072 40.903456689045505))"
892a1062333ffff,734.0,"POLYGON ((-74.14221767640068 40.60469384134433, -74.14431173236174 40.60375439438863, -74.14423700893398 40.6019969470718, -74.14206838890763 40.60117894405596, -74.13997440631707 40.60211832120792, -74.14004897038181 40.603875771176654, -74.14221767640068 40.60469384134433))"
892a100ccc7ffff,1443.0,"POLYGON ((-73.85112462564003 40.69710691736253, -73.85322813803798 40.696171832244765, -73.85316418432019 40.694412362584536, -73.85099687822887 40.69358797629291, -73.84889344092997 40.69452299194693, -73.84895723462294 40.696282463353526, -73.85112462564003 40.69710691736253))"
892a1000d6bffff,74.0,"POLYGON ((-73.7477688201631 40.80018090851373, -73.74987883504943 40.79924662593914, -73.74981862527915 40.79748490145589, -73.74764856135836 40.79665745812342, -73.74553862241245 40.79759167128764, -73.74559867144653 40.799353397191894, -73.7477688201631 40.80018090851373))"
892a10315d7ffff,2342.0,"POLYGON ((-73.60758959955493 40.631874685211436, -73.60969459188482 40.63094482383681, -73.60963984748835 40.62918685436199, -73.60748027035591 40.62835874526537, -73.60537535411015 40.629288537610854, -73.60542993891238 40.631046508079315, -73.60758959955493 40.631874685211436))"
892a103b21bffff,1657.0,"POLYGON ((-73.82195045483758 40.65824333813499, -73.82405275810497 40.65730921651249, -73.82398995054174 40.655550611909426, -73.82182499947338 40.65472612726878, -73.8197227713244 40.65566017951039, -73.81978541912498 40.65741878577072, -73.82195045483758 40.65824333813499))"
892a1076107ffff,184.0,"POLYGON ((-73.90571693446637 40.61382508988659, -73.9078157296334 40.61288990390134, -73.90774984552179 40.611132270872574, -73.90558532569656 40.610309821907585, -73.90348660509464 40.6112449384307, -73.90355232975242 40.61300257337814, -73.90571693446637 40.61382508988659))"
892a100326fffff,684.0,"POLYGON ((-73.83942279697989 40.90637861677523, -73.84153592312008 40.905441483237624, -73.84147212408581 40.903677408442654, -73.83929536037004 40.9028504654802, -73.83718231005975 40.90378752936273, -73.83724594763488 40.90555160585997, -73.83942279697989 40.90637861677523))"
892a1015d47ffff,18.0,"POLYGON ((-73.6094006160759 40.82735521556975, -73.61151435638608 40.826423218965985, -73.61145931520645 40.8246609314145, -73.60929069464474 40.82383063947495, -73.60717703104586 40.82476256685274, -73.60723191129709 40.826524855393245, -73.6094006160759 40.82735521556975))"
892a100ae63ffff,2480.0,"POLYGON ((-73.94035688097767 40.850785125946274, -73.94246565750096 40.849846715370376, -73.94239813638201 40.84808384649862, -73.94022199980682 40.84725938618121, -73.93811329843273 40.84819772700546, -73.93818065848416 40.84996059789596, -73.94035688097767 40.850785125946274))"
892a100ee57ffff,660.0,"POLYGON ((-73.82886350290148 40.73203102328066, -73.83096898502708 40.73109597130907, -73.83090581916454 40.729335733694285, -73.82873733144072 40.72851054637239, -73.82663192463578 40.72944552887884, -73.82669493023359 40.731205768169524, -73.82886350290148 40.73203102328066))"
892a1011d73ffff,43.0,"POLYGON ((-73.71642741373229 40.951856175206146, -73.71854483321286 40.95092084871877, -73.71848560994502 40.94915580232892, -73.71630912897716 40.94832608110697, -73.71419178608546 40.949261338081115, -73.7142508475724 40.9510263857876, -73.71642741373229 40.951856175206146))"
892a1006043ffff,17.0,"POLYGON ((-73.62486431767678 40.77409517500752, -73.62697538200834 40.773163461037754, -73.62691982247922 40.771402341865226, -73.62475335918134 40.77057293561973, -73.62264237131113 40.77150458039259, -73.62269777027713 40.77326570060502, -73.62486431767678 40.77409517500752))"
892a101856fffff,107.0,"POLYGON ((-73.87218121557504 40.97973022142351, -73.87429705091188 40.97879168778545, -73.87423191588768 40.97702600284529, -73.87205110748859 40.976198849738545, -73.8699353480559 40.977137313599, -73.87000032111769 40.978903000340985, -73.87218121557504 40.97973022142351))"
892a100725bffff,576.0,"POLYGON ((-73.73251991557954 40.792626073068604, -73.73462986737829 40.79169215565608, -73.73457024034789 40.78993060089727, -73.73240082220376 40.78910296217426, -73.73029094639627 40.79003681020712, -73.7303504127413 40.791798366339826, -73.73251991557954 40.792626073068604))"
892a10116cbffff,515.0,"POLYGON ((-73.77949705732179 41.03513063229315, -73.78161709322553 41.03419323687474, -73.7815553820939 41.03242635868762, -73.77937379741132 41.03159687440599, -73.7772538380546 41.03253420013245, -73.77731538683302 41.03430107982967, -73.77949705732179 41.03513063229315))"
892a1006c03ffff,599.0,"POLYGON ((-73.5830130962466 40.735442876249486, -73.5851231760804 40.73451235657904, -73.58506923310136 40.73275210250854, -73.58290537058824 40.73192236719382, -73.58079536729535 40.73285281776988, -73.58084914997438 40.73461307275224, -73.5830130962466 40.735442876249486))"
892a1003093ffff,1361.0,"POLYGON ((-73.78849801805107 40.92356740546145, -73.79061284857224 40.922631036471394, -73.7905509451775 40.92086659413571, -73.78837437284261 40.92003851924452, -73.78625961846016 40.92097481863962, -73.78632136027349 40.92273926251805, -73.78849801805107 40.92356740546145))"
892a10009b3ffff,70.0,"POLYGON ((-73.73662033317144 40.78723517854836, -73.73872996832935 40.786301242965905, -73.73867019408432 40.784539806043504, -73.73650094532923 40.783712303313855, -73.73439138612487 40.78464616951578, -73.7344509997217 40.78640760782507, -73.73662033317144 40.78723517854836))"
892a100d40fffff,1488.0,"POLYGON ((-73.94547748409803 40.760699324014546, -73.94758212329145 40.75976179782293, -73.94751453949232 40.758000911072145, -73.94534247694921 40.75717754847277, -73.94323791259173 40.7581150049953, -73.94330533594096 40.75987589378351, -73.94547748409803 40.760699324014546))"
892a100e617ffff,1570.0,"POLYGON ((-73.83503729503417 40.78474690117783, -73.83714502993563 40.783811162999434, -73.83708156106057 40.78204976165039, -73.83491051790817 40.78122409678378, -73.83280285846615 40.78215976543503, -73.83286616671668 40.783921168477214, -73.83503729503417 40.78474690117783))"
892a10061dbffff,110.0,"POLYGON ((-73.60314781447946 40.76403811570486, -73.60525881764245 40.76310691417002, -73.60520408559626 40.76134602301283, -73.60303851088166 40.76051633241479, -73.60092758425398 40.76144746479601, -73.60098215580526 40.76320835692608, -73.60314781447946 40.76403811570486))"
892a10cc917ffff,54.0,"POLYGON ((-73.96488084965914 41.040947006651145, -73.96699774607612 41.04000608467696, -73.96692902369101 41.03823905307418, -73.96474356726537 41.03741294135315, -73.9626267464868 41.03835379334903, -73.96269530649501 41.04012082704141, -73.96488084965914 41.040947006651145))"
892a101b39bffff,4.0,"POLYGON ((-73.91715166011394 41.031597623396024, -73.91926901293955 41.030657692950975, -73.91920210708525 41.028890870190885, -73.91701801072203 41.02806397593237, -73.91490073374376 41.029003836480285, -73.91496747728094 41.030770661181016, -73.91715166011394 41.031597623396024))"
892a10772a7ffff,2471.0,"POLYGON ((-74.0157971862622 40.645181951838985, -74.0178953702534 40.64424438888025, -74.01782531831428 40.64248604902075, -74.01565724203832 40.641665269858095, -74.01355913216906 40.642602763159, -74.01362902445337 40.64436110527759, -74.0157971862622 40.645181951838985))"
892a10049a7ffff,1743.0,"POLYGON ((-73.62752897153862 40.6551521253237, -73.62963464851545 40.654221642418676, -73.62957912986626 40.65246315119653, -73.62741809399179 40.65163514182233, -73.625312493077 40.652565555644586, -73.62536785197432 40.654324047921, -73.62752897153862 40.6551521253237))"
892a1002c37ffff,22.0,"POLYGON ((-73.68529835061845 40.85463563416676, -73.6874119486541 40.8537019296957, -73.68735401954295 40.85193902206177, -73.68518265350876 40.851109817672004, -73.68306913189895 40.85204345277376, -73.68312689989713 40.85380636163176, -73.68529835061845 40.85463563416676))"
892a10332abffff,655.0,"POLYGON ((-73.60414296107524 40.658350827602796, -73.60624920153944 40.657420744496754, -73.60619455539693 40.655662189175146, -73.60403382856416 40.654833715975236, -73.60192766428675 40.65576373003109, -73.60198215065502 40.65752228633424, -73.60414296107524 40.658350827602796))"
892a1076b47ffff,31.0,"POLYGON ((-73.92929696778828 40.560433966029834, -73.93139295218859 40.55949893050936, -73.93132626116243 40.55774248043494, -73.92916374482539 40.55692106388472, -73.92706783470535 40.55785602996156, -73.92713436664162 40.55961248202944, -73.92929696778828 40.560433966029834))"
892a1007127ffff,152.0,"POLYGON ((-73.66935127128401 40.75980542428963, -73.67146089079638 40.75887303575597, -73.67140367762664 40.75711221965966, -73.66923700540805 40.75628379091528, -73.66712746209174 40.75721611019821, -73.66718451479764 40.75897692747345, -73.66935127128401 40.75980542428963))"
892a1018613ffff,73.0,"POLYGON ((-73.90550133298407 41.00803035150322, -73.9076178349776 41.00709089183656, -73.90755140264089 41.00532458448061, -73.90536863046529 41.004497734883486, -73.90325220430111 41.00543712469406, -73.90331847448275 41.007203433955006, -73.90550133298407 41.00803035150322))"
892a10115d7ffff,169.0,"POLYGON ((-73.72509876804693 41.01791546748547, -73.727219016934 41.016979273669875, -73.72715938257639 41.015212782221376, -73.7249796615686 41.014382483244844, -73.72285948944348 41.01531860746857, -73.72291896156383 41.017085100257844, -73.72509876804693 41.01791546748547))"
892a101b21bffff,347.0,"POLYGON ((-73.94131852170071 41.044226338920254, -73.94343600061035 41.043285821522225, -73.9433681636307 41.04151872083433, -73.94118301014312 41.040692135525816, -73.93906560700064 41.04163258297774, -73.93913328157811 41.04339968568143, -73.94131852170071 41.044226338920254))"
892a100dd33ffff,1049.0,"POLYGON ((-73.90625128151558 40.68509916949145, -73.90835325215822 40.684163194341025, -73.90828724790781 40.68240398212019, -73.90611943295248 40.68158074312907, -73.90401753709881 40.68251664874499, -73.90408338141107 40.684275862883766, -73.90625128151558 40.68509916949145))"
892a1006b83ffff,425.0,"POLYGON ((-73.60340023002719 40.70325842420999, -73.6055084981092 40.70232787111936, -73.6054538274904 40.70056832209897, -73.60329104886927 40.699739325189505, -73.60118285712348 40.700669809186465, -73.60123736766228 40.702429359183725, -73.60340023002719 40.70325842420999))"
892a103a5bbffff,395.0,"POLYGON ((-73.67616837267641 40.64077626783938, -73.67827253051504 40.63984503772323, -73.67821520698159 40.63808685195846, -73.67605388526161 40.637259895101224, -73.67394980320051 40.638191056074746, -73.67400696708154 40.63994924304534, -73.67616837267641 40.64077626783938))"
892a103306fffff,745.0,"POLYGON ((-73.59117930280482 40.65337912898844, -73.59328555309804 40.65244934030216, -73.59323139844939 40.650690899010584, -73.59107115324795 40.649862245460895, -73.58896497918876 40.65079196512178, -73.58901897409665 40.65255040735495, -73.59117930280482 40.65337912898844))"
892a100d58fffff,3577.0,"POLYGON ((-73.92145506256252 40.74811852640239, -73.92355957736167 40.74718158252071, -73.92349291358508 40.745420976074485, -73.92132189537527 40.74459731154399, -73.91921745549084 40.745534185805184, -73.91928395890105 40.74729479421454, -73.92145506256252 40.74811852640239))"
892a1077063ffff,4506.0,"POLYGON ((-74.00726432084502 40.64541507243573, -74.00936267157141 40.644477664453106, -74.00929293894326 40.642719320088695, -74.00712501524572 40.641898381471506, -74.00502673868414 40.642835719808744, -74.00509631165484 40.644594066405766, -74.00726432084502 40.64541507243573))"
892a100597bffff,392.0,"POLYGON ((-73.72637601858324 40.67386002249414, -73.72848075209913 40.67292750269395, -73.72842150616698 40.67116857181434, -73.72625768659357 40.670342159372034, -73.72415302871568 40.67127460992026, -73.72421211477283 40.67303354215995, -73.72637601858324 40.67386002249414))"
892a107627bffff,2061.0,"POLYGON ((-73.96398723564631 40.63074716479991, -73.96608572328995 40.62981071698042, -73.966017633186 40.628052701680254, -73.9638512150007 40.62723113209799, -73.96175280168895 40.6281675103513, -73.96182073223015 40.62992552775025, -73.96398723564631 40.63074716479991))"
892a1003113ffff,1470.0,"POLYGON ((-73.78122968597157 40.899912554872266, -73.78334358226391 40.89897657554623, -73.78328198389237 40.8972126529626, -73.78110665064703 40.89638470818115, -73.77899283045268 40.8973206179468, -73.77905426740529 40.899084542051455, -73.78122968597157 40.899912554872266))"
